Keyword,Service Url,Reviewer Name,Country,Review Rating,Review Description
etl,/hp0304/teach-sql-programming-and-will-perform-etl-to-get-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=4&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,hakimel757,Norway,5,"Very good at what he does, gives you a perfect product and keeps a good communication to be sure he delievers what the costumer wants. would recommend him highly and will absolutely use him again"
etl,/hp0304/teach-sql-programming-and-will-perform-etl-to-get-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=4&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,djt9006,United States,5,Always satisfied with the work and attention i receive. He has helped me gain a better knowledge of SQL and how to grow my skillset.
etl,/hp0304/teach-sql-programming-and-will-perform-etl-to-get-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=4&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,sydneyestey,Canada,5,Great! Super quick to reply and got the job done quickly :)
etl,/hp0304/teach-sql-programming-and-will-perform-etl-to-get-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=4&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,idantubali606,Israel,5,great techer!
etl,/hp0304/teach-sql-programming-and-will-perform-etl-to-get-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=4&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,kb2372,United States,5,A+++++ Great seller!!!!
etl,/abdullahkn/create-data-pipelines-and-write-etls-using-big-data-tools?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=5&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,seedergy,United States,5,Great work done
etl,/abdullahkn/create-data-pipelines-and-write-etls-using-big-data-tools?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=5&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,seedergy,United States,5,Great work done
etl,/abdullahkn/create-data-pipelines-and-write-etls-using-big-data-tools?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=5&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,bengeeee,United Kingdom,5,A pleasure to work with and very thorough. Delighted with the results. Will use again!
etl,/abdullahkn/create-data-pipelines-and-write-etls-using-big-data-tools?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=5&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,prophetposse,United States,5,Wonderful to work with! Quality and impressive knowledge
etl,/abdullahkn/create-data-pipelines-and-write-etls-using-big-data-tools?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=5&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,lubaran,Bulgaria,5,"I am really thankful to Abdullah for his knowledge and expertise in many areas, and especially for creating an ETL application using Python.
He went above and beyond my expectations and was incredibly professional, and as well as providing me with all necessary information, from how to set it up, to insights regarding the project.
I will definitely be glad to use his services again in the future!"
etl,/jineshm/complete-any-etl-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=6&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,rotrko,Romania,5,"Jineshm very helpful, fast and great work! Definitely will be working again within next and complex projects."
etl,/jineshm/complete-any-etl-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=6&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,samquincy,United States,5,Was able to resolve issue and answer all questions
etl,/jineshm/complete-any-etl-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=6&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,samquincy,United States,5,great job was life saver
etl,/jineshm/complete-any-etl-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=6&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,samquincy,United States,5,great at what he does  highly recommend
etl,/jineshm/complete-any-etl-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=6&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,smshort77,United States,5,Thanks again!
etl,/aartipramod/do-data-engineering-and-im-really-good-in-python-programming-etl-azure?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=7&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,ramizberisha,Canada,5,The seller is amazing. Great content. Amazing personality and very clear and concise project.. Thank you
etl,/aartipramod/do-data-engineering-and-im-really-good-in-python-programming-etl-azure?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=7&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3,alunejaay,Senegal,5,"professional, work well and deliver on time, organized and attentive"
etl,/kodikaratharind/do-anything-related-sql-server-integration-services-ssis?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=8&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3&seller_online=true,adriaandup30,South Africa,5,Exceptional work. Done what was requested and more and very professional and communicated and assisted through out the whole process
etl,/kodikaratharind/do-anything-related-sql-server-integration-services-ssis?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=8&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3&seller_online=true,timbot752,United States,5,Very helpful. Went above and beyond to complete the request and met with me multiple times after to make adjustments and revisions. Highly recommend for SQL ETL projects.
etl,/kodikaratharind/do-anything-related-sql-server-integration-services-ssis?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=8&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3&seller_online=true,adriaandup30,South Africa,5,Excellent. Extremely talented and delivers exceptional work
etl,/kodikaratharind/do-anything-related-sql-server-integration-services-ssis?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=8&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3&seller_online=true,victorbenavente,Peru,4.3,"thanks guys, if you wanted something like that"
etl,/kodikaratharind/do-anything-related-sql-server-integration-services-ssis?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e6d5c1488f6fca1d6d3dd3ffa3774e89&pckg_id=1&pos=8&context_type=auto&funnel=1dbd22e5171a148a5f9a9fae057c1ec3&seller_online=true,vixgriduber,United States,5,What an awesome guy to work with ! Thanks so much
data analyst,/yahyatoor/be-your-data-analyst-and-will-do-financial-management-reporting?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=1&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,ilghan,Italy,5,"Definitely recommend , good communication and understanding of the task . Great skills too . Honest price . Commitment was good , very proactive with research on the topic ."
data analyst,/yahyatoor/be-your-data-analyst-and-will-do-financial-management-reporting?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=1&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,bdirect2,Australia,5,"Great work on the complex financial model, thank you"
data analyst,/yahyatoor/be-your-data-analyst-and-will-do-financial-management-reporting?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=1&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,pinkgurl21,United States,5,Amazing work!
data analyst,/yahyatoor/be-your-data-analyst-and-will-do-financial-management-reporting?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=1&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,etikem,Curacao,5,good. he know his job
data analyst,/yahyatoor/be-your-data-analyst-and-will-do-financial-management-reporting?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=1&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,exodusgroup,United States,5,"The seller was very responsive, did a good job and delivered on time."
data analyst,/fadhikenz/conduct-powerful-comprehensive-market-research?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=2&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,dimitrinaesens,Belgium,5,"As requested, I received a nice excel overview of addresses, telephone numbers, soc. media and email addresses of the potential clients in the UAE and surrounding countries that I wanted to get listed. Perfectly delivered - I look forward to working together in the future."
data analyst,/fadhikenz/conduct-powerful-comprehensive-market-research?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=2&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,dimitrinaesens,Belgium,5,"It is not the first time that we work together - this time again a perfectly executed assignment, with the requested adjustments in the final document. The assignment involved searching for specific data worldwide and listing it in a word-doc and PDF. Ready for the next assignment."
data analyst,/fadhikenz/conduct-powerful-comprehensive-market-research?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=2&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,dimitrinaesens,Belgium,5,"I am again a satisfied customer, this assignment was also brought to a perfect end. I would love to work with this seller again!"
data analyst,/adnankhab/survey-data-analysis-in-less-than-24h?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=3&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,lacroix86,United States,5,"Third time using this seller over the past year. He really is top at what he does. He took my survey responses and helped me analyze it statistically and pull out significant findings. Most importantly, he made sure I was satisfied with my order. Worth every penny."
data analyst,/adnankhab/survey-data-analysis-in-less-than-24h?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=3&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,edgardo_eich,United States,5,Excellent work Adnankhab quick delivery highly recommended
data analyst,/adnankhab/survey-data-analysis-in-less-than-24h?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=3&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,drnileshlp,United States,5,Great job. High-quality work. We will continue to work
data analyst,/adnankhab/survey-data-analysis-in-less-than-24h?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=3&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,alia_almarri,United Arab Emirates,5,He understood the requirements and delivered on time!
data analyst,/adnankhab/survey-data-analysis-in-less-than-24h?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=3&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,akagucciano,United States,5,"Adnankhab is a true professional and understood right away what I was looking for. Before he was even hired, he had devoted some work to the project. He communicated with me frequently and completed analysis well ahead of the timeframe. I highly recommend him. Thank you for your help. Keep up the great work."
data analyst,/statistician_/data-analyst-with-r-sql-and-spss-experience?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=4&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,macgriffith,United Kingdom,5,"The Seller is a very good programmer, he delivered just what we asked for on this project. I would for sure, have him work on other projects in the future.!"
data analyst,/statistician_/data-analyst-with-r-sql-and-spss-experience?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=4&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,peterpauker,New Zealand,5,An expert in his field.
data analyst,/statistician_/data-analyst-with-r-sql-and-spss-experience?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=4&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,peterpauker,New Zealand,5,Great advice and work
data analyst,/statistician_/data-analyst-with-r-sql-and-spss-experience?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=4&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,peterpauker,New Zealand,5,"Outstanding coding and very fast delivery, would recommend"
data analyst,/statistician_/data-analyst-with-r-sql-and-spss-experience?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=4&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd&seller_online=true,danielshady,United States,5,"Amazing service, attention to detail, worth every penny.

Works fast to get job done."
data analyst,/chegendungu/create-a-professional-custom-excel-spreadsheet-d4564200-ce3e-4413-b4d0-62515dd511eb?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=5&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,dsrdconsulting,United States,5,Very quick turnaround time. The dashboard was exactly what I was looking for. Chegendungu is very knowable about Google Data Studio and analyzing large quantitative data. Saved me so much time!
data analyst,/chegendungu/create-a-professional-custom-excel-spreadsheet-d4564200-ce3e-4413-b4d0-62515dd511eb?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=5&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,rowenapereda931,Philippines,5,Great at his craft! He is already on our registrar of talents and we will be hiring him on all dashboard requirements
data analyst,/chegendungu/create-a-professional-custom-excel-spreadsheet-d4564200-ce3e-4413-b4d0-62515dd511eb?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=5&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,rowenapereda931,Philippines,5,An excellent worker! I will definitely hire him for all my dashboard needs!
data analyst,/chegendungu/create-a-professional-custom-excel-spreadsheet-d4564200-ce3e-4413-b4d0-62515dd511eb?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=5&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,modjo1972,France,5,very good understanding of the needs !
data analyst,/chegendungu/create-a-professional-custom-excel-spreadsheet-d4564200-ce3e-4413-b4d0-62515dd511eb?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=5&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,yasens,Bulgaria,5,It was great to work with him and will definitely hire again!
data analyst,/humayunjaved8/be-your-email-extractor-web-scrapper-data-analyst?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=7&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,logan652,United States,5,"Great experience, Just beyond what I expected.. Every Thing Was Done Perfectly. Hope to collaborate again anytime soon!"
data analyst,/muhammadzain010/be-your-data-analyst-with-python-pandas-sql-and-excel?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=8&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,zariyanjiwani,United States,5,This guys is amazing! He’s in it to genuinely help you. Goes out of the way. I’m now his customer for life! Thank you so much!
data analyst,/muhammadzain010/be-your-data-analyst-with-python-pandas-sql-and-excel?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0eba141db46581a11ae4fcc2e0a82670&pckg_id=1&pos=8&context_type=auto&funnel=ad56e30a56c4d8d14bd2fd4cfc7d83bd,gmaconsulting,United States,4.7,"Quick response, good skill, great attitude!"
kyc aml,/usmanzuberi1/provide-you-aml-kyc-training-material?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=1&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a&seller_online=true,florianhaufe,Germany,5,Highly skilled and professional seller! He did a great write-up and I can highly recommend him. I'll be back for more soon.
kyc aml,/usmanzuberi1/provide-you-aml-kyc-training-material?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=1&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a&seller_online=true,jonathancann,Ghana,5,"Neat content in slides....highly summarized.
Thanks"
kyc aml,/usmanzuberi1/provide-you-aml-kyc-training-material?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=1&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a&seller_online=true,jonathancann,Ghana,5,Excellent delivery...highly recommended
kyc aml,/usmanzuberi1/write-aml-kyc-and-compliance-policies?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=2&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a&seller_online=true,nielsik,Netherlands,5,"Prior accepting the assignment he went out of his way to really understand the ask, that took some effort in pre-order communiction but resulted in a tailor made AML/CFT policy and not the basic standard copy/paste stuff.   
Highly recommended."
kyc aml,/usmanzuberi1/write-aml-kyc-and-compliance-policies?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=2&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a&seller_online=true,designall01,United States,5,Job well done. Thank you
kyc aml,/usmanzuberi1/write-aml-kyc-and-compliance-policies?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=2&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a&seller_online=true,webprogrammer55,United States,5,Excellent work
kyc aml,/usmanzuberi1/write-aml-kyc-and-compliance-policies?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=2&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a&seller_online=true,daundrepenn,"Virgin Islands, U.S.",5,Great work produced by Usman! Definitely  recommended
kyc aml,/lasmag/conduct-aml-kyc-risk-assessment-for-e-commerce?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=3&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a,ansen1129,Hong Kong,5,Great job
kyc aml,/lasmag/conduct-aml-kyc-risk-assessment-for-e-commerce?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=3&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a,alexanderaivayl,Sweden,5,Very professional work and quick response on questions! Thank you!!
kyc aml,/lasmag/conduct-aml-kyc-risk-assessment-for-e-commerce?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ac329ed4be14e8e2ba3732b44f5711d2&pckg_id=1&pos=3&context_type=auto&funnel=ba9c30d605459bb4acde7e8ea050b90a,alexanderaivayl,Sweden,5,"Very well done, thank you! Absolutely to recommend!!"
block chain,/peakwriter20/prepare-an-effective-business-plan?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=1&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,dadusa01,United States,3.7,did the job well. the finished product is what I asked for. I just wish there were a little bit more communication and confirmation between us because there were a couple times that I messaged him to add something to the project and he did not confirm with me but it was added to final draft so itsok
block chain,/peakwriter20/prepare-an-effective-business-plan?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=1&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,lb6806,United States,5,This guy is the best of the best. Very knowledgeable and highly capable of assisting even the most difficult client.
block chain,/peakwriter20/prepare-an-effective-business-plan?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=1&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,giorgiouk,Turkey,5,Thank you very much for the care you have shown for my project. It was more than what I wanted. I really recommend this gig who does his job very well.
block chain,/peakwriter20/prepare-an-effective-business-plan?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=1&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,markanchoris,Canada,5,"love working with peakwriter.
he is very knowledgeable in his field and clearly describes my projects' work.

Will be returning again with more projects :)"
block chain,/peakwriter20/prepare-an-effective-business-plan?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=1&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,janinedarville,United States,5,He delivered a detailed white paper. I'll recommend.
block chain,/somuchfun/create-a-cryptocurrency-token?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=2&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,optimysticprime,Canada,5,"I wanted to create a token for my company Wandering Footprint and the 'tiny hOMe app- directory'. Sarah was the best place to start this crypto journey for our business. Affordable, great service and fast delivery. Highly recommended!!! I will be continuing our relationship with the next steps."
block chain,/somuchfun/create-a-cryptocurrency-token?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=2&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,ryanpl1,United States,5,"for the starting price, what is offered is incredible. stuff that is super laid out in an organized matter to really understand how to work it. Best around"
block chain,/somuchfun/create-a-cryptocurrency-token?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=2&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,love4sound,United States,5,Awesome! I have my own crypto currency its amazing now i can run around saying i own my own crypto currency on the exchange ! Thank You again
block chain,/somuchfun/create-a-cryptocurrency-token?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=2&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,regiross,Ghana,5,The Seller did great work as stated in the gig. Amazing experience with the Seller. I am pleased with the work. The Seller delivered on time.
block chain,/somuchfun/create-a-cryptocurrency-token?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=2&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,fireflydigital,United States,5,"Excellent gig, she does a great job and goes above and beyond in the helpful instructions she provides for securing your wallets. Highly recommend"
block chain,/usefulshine/make-erc20-standard-tokens-on-ethereum-blockchain?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=3&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,ijandre,United States,5,"First let me say that I thought I knew little bit about launching a coin, but while working with usefulshine team I understood the complex nature of blockchain and crypto. Their professional attitude, patience, and overall knowledge in regards to cryptocurrencies is vast and their work is crisp and clean. I felt like I could ask questions without feeling judged.. I am glad that I choose the USEFULSHINE team and they accepted my project. YOU WONT GO WRONG PICKING THE USEFULSHINE TEAM!!"
block chain,/usefulshine/make-erc20-standard-tokens-on-ethereum-blockchain?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=3&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,goldenpeace24,India,5,"USEFULSHINE always does amazing work with great speed and accuracy, very happy to be able to collaborate with this professional team. Very highly recommended!"
block chain,/usefulshine/make-erc20-standard-tokens-on-ethereum-blockchain?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=3&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,josethegod,United States,5,Great service!
block chain,/usefulshine/make-erc20-standard-tokens-on-ethereum-blockchain?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=3&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,cavafinance,United States,5,Amazing work
block chain,/usefulshine/make-erc20-standard-tokens-on-ethereum-blockchain?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=3&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306,globaldefi,United Arab Emirates,5,"Usefulshine is very professional when it comes to blockchain development projects and smart contracts, highly recommended for DeFi project development. The delivery was perfect. Amazing experience!"
block chain,/sunnymalik308/develop-blockchain-system-and-smart-contracts?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=4&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306&seller_online=true,alexinorlando,United States,5,Awesome! GREAT!
block chain,/sunnymalik308/develop-blockchain-system-and-smart-contracts?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=4&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306&seller_online=true,mariammohamm778,United Arab Emirates,5,Very flexible
block chain,/sunnymalik308/develop-blockchain-system-and-smart-contracts?context_referrer=search_gigs&source=top-bar&ref_ctx_id=f6fff707961da2b45bf1e0dcca4a4392&pckg_id=1&pos=4&context_type=auto&funnel=6c18ef368334101dd90823dfa4072306&seller_online=true,shaaammma,United Arab Emirates,5,Well done Sunny you did a great job
